# time,  FLS,  FRS,  RLS,  RRS,  FLA,  FRA,  RLA,  RRA,  FLS_cmd,  FRS_cmd,  RLS_cmd,  RRS_cmd,  FLA_cmd,  FRA_cmd,  RLA_cmd,  RRA_cmd, 
1708525250522240961 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250532275051 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250542255421 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250552274843 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250562253713 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250572269377 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250582252138 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250592269279 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250602254255 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250612274972 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250622253825 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250632274898 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250642242686 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250652275101 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250662246303 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250672269669 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250682244873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250692278703 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250702287296 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250712281010 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250722258230 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250732282500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250742266876 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250752280997 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250762260243 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250772280092 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250782255557 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250792281354 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250802246708 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250812273045 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250822241707 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250832273523 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250842264607 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250852280141 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250862253136 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250872278479 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250882252126 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250892279747 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250902341627 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250912352272 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250922301825 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250932272504 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250942255518 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250952265252 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250962252244 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250972272312 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250982250401 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525250992267878 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251002242419 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251012268642 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251022243358 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251032268228 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251042253629 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251052294755 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251062259543 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251072270176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251082248536 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251092269349 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251102252687 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251112274406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251122248139 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251132279918 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251142250117 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251152274782 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251162247311 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251172274831 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251182242999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251192274473 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251202251962 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251212269087 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251222248615 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251232274007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251242250853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251252275605 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251262337989 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251272354467 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251282342012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251292357151 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251302323042 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251312352137 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251322335433 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251332354790 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251342345788 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251352346214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251362326762 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251372347472 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251382326658 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251392351699 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251402340362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251412326549 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251422327051 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251432345931 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251442273139 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251452356904 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251462332533 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251472359012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251482334568 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251492347906 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251502333157 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251512347193 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251522330515 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251532351442 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251542325129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251552346858 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251562329702 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251572350053 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251582350372 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251592293083 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251602334769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251612354110 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251622340087 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251632348588 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251642331745 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251652347919 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251662329833 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251672347966 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251682335515 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251692351151 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251702332918 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251712356887 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251722327867 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251732359602 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251742275423 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251752277779 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251762255047 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251772275222 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251782245744 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251792276574 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251802245867 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251812271027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251822243675 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251832270201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251842257302 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251852275012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251862255792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251872274983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251882253815 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251892276090 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251902243451 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251912269663 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251922243568 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251932273061 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251942272334 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251952271115 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251962277961 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251972277093 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251982277284 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525251992275771 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252002256729 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252012275650 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252022253811 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252032277047 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252042243553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252052269761 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252062242603 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252072270075 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252082242982 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252092269625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252102253927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252112275182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252122252539 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252132279468 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252142253831 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252152276531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252162243324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252172269352 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252182243387 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252192275686 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252202243059 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252212270481 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252222244367 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252232269471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252242243235 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252252275095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252262252002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252272277043 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252282253012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252292275711 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252302253106 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252312277019 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252322255491 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252332278595 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252342243581 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252352270356 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252362242955 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252372270679 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252382245575 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252392276442 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252402254253 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252412277326 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252422255558 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252432277439 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252442251878 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252452274988 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252462243407 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252472269549 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252482242456 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252492270267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252502244200 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252512271904 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252522258764 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252532286445 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252542261973 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252552275143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252562276340 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252572277084 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252582277573 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252592287928 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252602258482 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252612291453 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252622262576 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252632276566 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252642271792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252652293544 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252662238465 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252672268347 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252682273168 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252692275346 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252702273909 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252712277651 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252722271942 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252732270977 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252742274572 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252752277754 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252762274219 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252772287980 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252782257003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252792269848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252802243130 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252812269122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252822239642 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252832273417 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252842279392 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252852276667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252862354601 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252872349558 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252882311136 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252892274800 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252902243308 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252912274617 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252922258393 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252932278603 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252942240880 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252952269030 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252962243566 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252972269277 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252982240421 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525252992268913 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253002253713 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253012280302 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253022272362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253032277177 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253042274226 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253052274954 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253062242183 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253072275246 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253082244066 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253092269173 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253102319272 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253112349669 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253122366084 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253132363404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253142359428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253152351609 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253162359093 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253172356745 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253182379454 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253192378950 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253202357331 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253212359175 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253222352338 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253232352713 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253242359935 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253252363592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253262352924 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253272359696 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253282353982 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253292350475 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253302360059 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253312298649 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253322352860 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253332357863 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253342354855 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253352361210 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253362355060 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253372293423 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253382254983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253392268730 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253402239676 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253412268107 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253422242663 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253432270784 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253442244715 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253452269634 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253462243677 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253472269240 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253482258548 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253492269707 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253502243553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253512273404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253522241442 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253532275066 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253542254484 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253552275049 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253562254663 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253572279391 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253582259323 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253592277008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253602252743 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253612275209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253622252150 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253632275253 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253642244605 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253652269564 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253662249413 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253672269350 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253682244788 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253692275289 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253702252438 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253712274893 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253722251489 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253732274668 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253742254239 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253752274911 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253762243259 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253772270696 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253782266541 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253792254154 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253802241291 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253812272112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253822241283 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253832269340 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253842241108 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253852269404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253862240705 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253872275335 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253882249103 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525253892274994 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
